id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date,amountUSD_defl,amountUSD_defl_millions,COVID,deflator,destination_org_country,destination_org_iso3,destination_orgtype,domestic_response,dummy,multiyear,new_to_country,new_to_plan,new_to_sector,newMoney_dest,reportDetails_destinationType,source_org_country,source_org_iso3,source_orgtype,sourceObjects_Emergency.behavior,sourceObjects_Emergency.code,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.organizationLevels,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Emergency.organizationTypes,sourceObjects_GlobalCluster.code,sourceObjects_Location.code,sourceObjects_Organization.code,sourceObjects_Plan.behavior,sourceObjects_Plan.code,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.organizationLevels,sourceObjects_Plan.organizationSubTypes,sourceObjects_Plan.organizationTypes,sourceObjects_Project.behavior,sourceObjects_Project.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.organizationLevels,sourceObjects_Project.organizationSubTypes,sourceObjects_Project.organizationTypes,sourceObjects_UsageYear.code,year
24155,14556,2000,,financial,2004-11-17T00:00:00Z,2000-12-18T00:00:00Z,2000-12-18T00:00:00Z,Cash for humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2004-11-17T00:00:00Z,1,incoming,single,,"",5295,"Finland, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,75,Finland,single,,,,,Unspecified,"",,,,26479,Multi-sector,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,2849,Save the Children,single,NGOs,International NGOs,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,24640.2829319303,0.0246402829319303,FALSE,0.59073997,Serbia and Montenegro (until 2006-2009),,NGOs: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Finland,FIN,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24156,131652,2000,,financial,2004-11-17T00:00:00Z,2000-06-21T00:00:00Z,2000-06-21T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2004-11-17T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,26479,Multi-sector,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4695,Adventist Development and Relief Agency,single,NGOs,International NGOs,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,215379.579597227,0.215379579597227,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,NGOs: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
121598,1800000,2000,,financial,2014-11-14T15:34:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,UNRWA General Fund,,,2014-11-14T15:34:00Z,Standard,"",TRUE,USD,Traditional aid,,paid,2014-11-14T15:34:00Z,1,incoming,single,,"",2998,"Saudi Arabia (Kingdom of), Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,196,Saudi Arabia,single,,,,,Unspecified,"",,,,"",Unspecified,"","","","","",171,occupied Palestinian territory,single,,,,,3035,United Nations Relief and Works Agency for Palestine Refugees in the Near East,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,,"","",,,,,Primary,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Other,2014-11-14T15:34:00.000Z,4972366.03432784,4.97236603432784,FALSE,0.362000703,occupied Palestinian territory,PSE,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,Saudi Arabia,SAU,Governments: Non-DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24157,692863,2000,,financial,2004-11-17T00:00:00Z,2000-11-23T00:00:00Z,2000-11-23T00:00:00Z,NFIs,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2004-11-17T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,2920,Arbeiter-Samariter-Bund Deutschland e.V,single,NGOs,International NGOs,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,1133507.59318866,1.13350759318866,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,NGOs: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24158,1698682,2000,,financial,2004-11-17T00:00:00Z,2000-06-29T00:00:00Z,2000-06-29T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2004-11-17T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,26479,Multi-sector,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,1316,Bundesanstalt Technisches Hilfswerk,single,NGOs,International NGOs,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,2779003.85128502,2.77900385128502,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,NGOs: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24159,601167,2000,,financial,2004-11-17T00:00:00Z,2000-07-20T00:00:00Z,2000-07-20T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2004-11-17T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,26479,Multi-sector,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,3238,CARE International,single,NGOs,International NGOs,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary; Primary,"NA; Mauritius, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,983495.091056162,0.983495091056162,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,NGOs: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
2416,50000,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Cash,,,2001-04-23T00:00:00Z,Standard,Food|Bilateral aid,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",4855,"Mauritius, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,142,Mauritius,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",133,Madagascar,single,,,,,4436,"Madagascar, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,30,MADAGASCAR - Cyclone - February 2000,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,66664.7548992688,0.0666647548992688,FALSE,0.750021508,Madagascar,MDG,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Mauritius,MUS,Governments: Non-DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24160,708160,2000,,financial,2004-11-17T00:00:00Z,2000-05-18T00:00:00Z,2000-05-18T00:00:00Z,Cash for repair and reconstruction of houses,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2004-11-17T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,2,Early Recovery,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,3162,Caritas Germany (DCV),single,NGOs,Internationally Affiliated Organizations,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,1158533.12587406,1.15853312587406,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,NGOs: Internationally Affiliated,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24161,94509,2000,,financial,2004-11-17T00:00:00Z,2000-08-10T00:00:00Z,2000-08-10T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2004-11-17T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,26479,Multi-sector,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4310,Arbeiterwohlfahrt Bayern,single,NGOs,International NGOs,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,154614.50405732,0.15461450405732,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,NGOs: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24162,7694,2000,,financial,2004-11-17T00:00:00Z,2000-07-11T00:00:00Z,2000-07-11T00:00:00Z,through Bundesministerium der Verteidigung: Cash for rehabilitation of hospitals,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,USD,Traditional aid,,commitment,2011-04-04T10:57:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,2,Early Recovery,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,"","","","","","",,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,12587.2032739424,0.0125872032739424,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,Other: Unknown,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24163,16706,2000,,financial,2004-11-17T00:00:00Z,2000-03-01T00:00:00Z,2000-03-01T00:00:00Z,NFIs [City of Ingolstadt],,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,USD,Traditional aid,,commitment,2011-04-07T09:38:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,"","","","","","",,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,27330.623589093,0.027330623589093,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,Other: Unknown,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24164,8414,2000,,financial,2004-11-17T00:00:00Z,2000-03-29T00:00:00Z,2000-03-29T00:00:00Z,Cash for rehabilitation of institution for handicapped [City of Konstanz],,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,USD,Traditional aid,,commitment,2011-04-07T09:38:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,7,Health,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,"","","","","","",,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,13765.1063617041,0.0137651063617041,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,Other: Unknown,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24165,6567439,2000,,financial,2004-11-17T00:00:00Z,2000-11-15T00:00:00Z,2000-11-15T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2004-11-17T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,26479,Multi-sector,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,2987,Deutsche Gesellschaft für Internationale Zusammenarbeit,single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,10744175.9399814,10.7441759399814,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1231,135000,2000,,financial,2001-04-06T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Community based drought relief activities,,,2001-04-06T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-07-24T00:00:00Z,1,incoming,single,,"",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,40,Canada,single,,,,,Unspecified,"",,,,26480,Coordination and support services,single,"","","","",1,Afghanistan,single,,,,,8580,CARE Canada,single,NGOs,International NGOs,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,44,AFGHANISTAN - Drought - April 2000,single,,,,,Primary; Primary,"CARE Canada; Canada, Government of",Other; Other,2001-04-06T00:00:00.000Z; 2001-04-06T00:00:00.000Z,258832.215572801,0.258832215572801,FALSE,0.521573405,Afghanistan,AFG,NGOs: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Canada,CAN,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24166,716186,2000,,financial,2004-11-17T00:00:00Z,2000-04-18T00:00:00Z,2000-04-18T00:00:00Z,Repair and rehabilitation of private houses,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2004-11-17T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,2,Early Recovery,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,8477,ACT Alliance / Diakonie Emergency Aid,single,NGOs,International NGOs,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,1171663.47334958,1.17166347334958,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,NGOs: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24168,502140,2000,,financial,2004-11-17T00:00:00Z,2000-03-31T00:00:00Z,2000-03-31T00:00:00Z,Repair of houses,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2004-11-17T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,2,Early Recovery,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,115,GECONKFOR/CIMIC,single,Other,"","",,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,821489.245123138,0.821489245123138,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,Other,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24169,35884,2000,,financial,2004-11-17T00:00:00Z,2000-01-28T00:00:00Z,2000-01-28T00:00:00Z,Deployment of mobile clinics ambulance and procurement of medicines,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2004-11-17T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,7,Health,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4312,Hammer Forum e.V,single,NGOs,International NGOs,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary; Primary,"Canada, Government of; Adventist Development and Relief Agency",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,58705.3811128344,0.0587053811128344,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,NGOs: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
2417,34482,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - CAD 50,000",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,40,Canada,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",148,Mongolia,single,,,,,4695,Adventist Development and Relief Agency,single,NGOs,International NGOs,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,18,MONGOLIA - Snowstorms - February 2000,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,66111.4996843062,0.0661114996843062,FALSE,0.521573405,Mongolia,MNG,NGOs: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Canada,CAN,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24170,103990,2000,,financial,2004-11-17T00:00:00Z,2000-03-27T00:00:00Z,2000-03-27T00:00:00Z,NFIs,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2004-11-17T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,2905,HCC-Humanitäre Nothilfeprogramme weltweit,single,Private Organizations,International Private Organizations,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,170125.197356026,0.170125197356026,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,Private Organisations: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24171,1247796,2000,,financial,2004-11-17T00:00:00Z,2000-09-20T00:00:00Z,2000-09-20T00:00:00Z,NFIs,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2004-11-17T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4534,Help - Hilfe zur Selbsthilfe e.V.,single,NGOs,International NGOs,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,2041364.94624541,2.04136494624541,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,NGOs: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24172,29708,2000,,financial,2004-11-17T00:00:00Z,2000-10-16T00:00:00Z,2000-10-16T00:00:00Z,NFIs,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2004-11-17T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4111,Hilfe fur Kinder in Not e.V,single,NGOs,International NGOs,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,48601.5901822563,0.0486015901822563,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,NGOs: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24173,86294,2000,,financial,2004-11-17T00:00:00Z,2000-10-16T00:00:00Z,2000-10-16T00:00:00Z,"Food parcels for socially vulnerable, IDPs and refugees",,,2004-11-17T00:00:00Z,Standard,Humanitarian aid|Food,TRUE,"",Traditional aid,,commitment,2004-11-17T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,3341,Humedica,single,NGOs,International NGOs,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,141174.957021261,0.141174957021261,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,NGOs: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
24174,452871,2000,,financial,2004-11-17T00:00:00Z,2000-04-14T00:00:00Z,2000-04-14T00:00:00Z,Cash for assistance and protection activitiesfor refugees and displaced people,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2004-11-17T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,10,Protection,single,"","","","",25724802,Serbia and Montenegro (until 2006-2009),single,,,,,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"Germany, Government of",,2004-11-17T00:00:00.000Z,740886.318413511,0.740886318413511,FALSE,0.61125572,Serbia and Montenegro (until 2006-2009),,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
