id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date
1022,37045,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Protection and multi-sectoral assistance to refugees,,,2001-04-05T00:00:00Z,Standard,,FALSE,,Traditional aid,,paid,2001-09-17T00:00:00Z,1,internal,single,,,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,21,2000,single,,,,,,,,,,,,,,,,10,Protection,single,,,,NA,212,Sudan,single,,,,NA,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,684,Protection and multi-sectoral assistance to refugees,single,,,,SUD-00-1/N13,21,2000,single,,,,NA,,,,,,,,Primary; Primary,United Nations High Commissioner for Refugees; United Nations High Commissioner for Refugees,Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1024,2258469,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Multi-sector assistance,,,2001-04-05T00:00:00Z,Standard,,TRUE,,Traditional aid,,paid,2001-09-14T00:00:00Z,1,incoming,single,,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,26479,Multi-sector,single,,,,NA,,,,,,,,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,NA,67,Southeastern Europe 2000,single,,,,NA,1067,Multi-sector assistance,single,,,,SEE/REG/UNHCR-00,21,2000,single,,,,NA,10,Southeastern Europe 2000 - 2002,single,,,,NA,Primary; Primary,"Denmark, Government of; United Nations High Commissioner for Refugees",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1025,310596,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Multi-sector assistance,,,2001-04-05T00:00:00Z,Standard,,TRUE,,Traditional aid,,paid,2001-09-14T00:00:00Z,1,incoming,single,,,5295,"Finland, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,75,Finland,single,,,,,,,,,,26479,Multi-sector,single,,,,NA,,,,,,,,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,NA,67,Southeastern Europe 2000,single,,,,NA,918,Multi-sector,single,,,,SEE/BiH/UNHCR-00-1/N02,21,2000,single,,,,NA,10,Southeastern Europe 2000 - 2002,single,,,,NA,Primary; Primary,"Finland, Government of; United Nations High Commissioner for Refugees",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1026,4984320,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Protection and multi-sectoral assistance to refugees,,,2001-04-05T00:00:00Z,Standard,,TRUE,,Traditional aid,,paid,2001-09-17T00:00:00Z,1,incoming,single,,,,,,,,,21,2000,single,,,,,,,,,,,,,,,,10,Protection,single,,,,NA,212,Sudan,single,,,,NA,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,684,Protection and multi-sectoral assistance to refugees,single,,,,SUD-00-1/N13,21,2000,single,,,,NA,,,,,,,,Primary; Primary,NA; United Nations High Commissioner for Refugees,Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1027,942834,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Multi-sector assistance,,,2001-04-05T00:00:00Z,Standard,,TRUE,,Traditional aid,,paid,2001-09-14T00:00:00Z,1,incoming,single,,,4314,"France, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,76,France,single,,,,,,,,,,26479,Multi-sector,single,,,,NA,,,,,,,,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,NA,67,Southeastern Europe 2000,single,,,,NA,1067,Multi-sector assistance,single,,,,SEE/REG/UNHCR-00,21,2000,single,,,,NA,10,Southeastern Europe 2000 - 2002,single,,,,NA,Primary; Primary,"France, Government of; United Nations High Commissioner for Refugees",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1028,602700,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Multi-sector assistance,,,2001-04-05T00:00:00Z,Standard,,TRUE,,Traditional aid,,paid,2001-09-14T00:00:00Z,1,incoming,single,,,4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,,,,,,26479,Multi-sector,single,,,,NA,,,,,,,,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,NA,67,Southeastern Europe 2000,single,,,,NA,918,Multi-sector,single,,,,SEE/BiH/UNHCR-00-1/N02,21,2000,single,,,,NA,10,Southeastern Europe 2000 - 2002,single,,,,NA,Primary; Primary,"United Nations High Commissioner for Refugees; Germany, Government of",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1029,193429,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Multi-sector assistance,,,2001-04-05T00:00:00Z,Standard,,TRUE,,Traditional aid,,paid,2001-09-14T00:00:00Z,1,incoming,single,,,3774,"Italy, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,110,Italy,single,,,,,,,,,,26479,Multi-sector,single,,,,NA,,,,,,,,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,NA,67,Southeastern Europe 2000,single,,,,NA,923,Multi-sector,single,,,,SEE/KOS/UNHCR-00-1/N05,21,2000,single,,,,NA,10,Southeastern Europe 2000 - 2002,single,,,,NA,Primary; Primary,"United Nations High Commissioner for Refugees; Italy, Government of",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1031,833333,2000,,in kind,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Oil,,,2001-04-05T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2002-08-08T00:00:00Z,1,incoming,single,,,2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,40,Canada,single,,,,,,,,,,6,Food Security,single,,,,NA,212,Sudan,single,,,,NA,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,656,"Emergency food assistance to populations affected by war, crop failure and floods",single,,,,SUD-00-1/N01,21,2000,single,,,,NA,,,,,,,,Primary; Primary,"World Food Programme; Canada, Government of",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1032,1150000,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Multi-sector assistance,,,2001-04-05T00:00:00Z,Standard,,TRUE,,Traditional aid,,paid,2001-09-14T00:00:00Z,1,incoming,single,,,4537,"Japan, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,112,Japan,single,,,,,,,,,,26479,Multi-sector,single,,,,NA,,,,,,,,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,NA,67,Southeastern Europe 2000,single,,,,NA,916,Multi-sector,single,,,,SEE/ALB/UNHCR-00-1/N01,21,2000,single,,,,NA,10,Southeastern Europe 2000 - 2002,single,,,,NA,Primary; Primary,"Japan, Government of; United Nations High Commissioner for Refugees",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
10327,123609,2000,,financial,2002-08-28T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Assistance to Angolan refugees in Zambia,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid,TRUE,DKK,Traditional aid,,commitment,2002-08-28T00:00:00Z,1,incoming,single,1000000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,26479,Multi-sector,single,,,,,249,Zambia,single,,,,,2986,International Organization for Migration,single,Multilateral Organizations,UN Agencies,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,,,,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
10328,123609,2000,,financial,2002-08-28T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,Mine action programme,,,2002-07-03T00:00:00Z,Standard,Humanitarian aid,TRUE,DKK,Traditional aid,,commitment,2002-08-28T00:00:00Z,1,incoming,single,1000000,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,15,Protection - Mine Action,single,,,,,,,,,,,,1891,International Trust Fund for Demining and Victim Assistance,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,,,,,,,,Primary,"Denmark, Government of",NA,2002-07-03T00:00:00.000Z
1034,433705,2000,,in kind,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,27 MTs DSM; 149 MTs oil and 168 MTs pulses,,,2001-04-05T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2002-08-08T00:00:00Z,1,incoming,single,,,3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,,,,,,6,Food Security,single,,,,NA,212,Sudan,single,,,,NA,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,656,"Emergency food assistance to populations affected by war, crop failure and floods",single,,,,SUD-00-1/N01,21,2000,single,,,,NA,,,,,,,,Primary; Primary,"Denmark, Government of; World Food Programme",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1035,310607,2000,,in kind,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Salt,,,2001-04-05T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2002-08-08T00:00:00Z,1,incoming,single,,,5295,"Finland, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,75,Finland,single,,,,,,,,,,6,Food Security,single,,,,NA,212,Sudan,single,,,,NA,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,656,"Emergency food assistance to populations affected by war, crop failure and floods",single,,,,SUD-00-1/N01,21,2000,single,,,,NA,,,,,,,,Primary; Primary,"Finland, Government of; World Food Programme",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1038,100000,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Multi-sector assistance,,,2001-04-05T00:00:00Z,Standard,,TRUE,,Traditional aid,,paid,2001-09-14T00:00:00Z,1,incoming,single,,,4383,"Malaysia, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,135,Malaysia,single,,,,,,,,,,26479,Multi-sector,single,,,,NA,,,,,,,,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,NA,67,Southeastern Europe 2000,single,,,,NA,923,Multi-sector,single,,,,SEE/KOS/UNHCR-00-1/N05,21,2000,single,,,,NA,10,Southeastern Europe 2000 - 2002,single,,,,NA,Primary; Primary,"United Nations High Commissioner for Refugees; Malaysia, Government of",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1039,4284000,2000,,in kind,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,CSB,,,2001-04-05T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2002-08-08T00:00:00Z,1,incoming,single,,,4314,"France, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,76,France,single,,,,,,,,,,6,Food Security,single,,,,NA,212,Sudan,single,,,,NA,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,656,"Emergency food assistance to populations affected by war, crop failure and floods",single,,,,SUD-00-1/N01,21,2000,single,,,,NA,,,,,,,,Primary; Primary,"World Food Programme; France, Government of",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1040,481711,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Multi-sector assistance,,,2001-04-05T00:00:00Z,Standard,,TRUE,,Traditional aid,,paid,2001-09-14T00:00:00Z,1,incoming,single,,,3008,"Netherlands, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,157,Netherlands,single,,,,,,,,,,26479,Multi-sector,single,,,,NA,,,,,,,,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,NA,67,Southeastern Europe 2000,single,,,,NA,916,Multi-sector,single,,,,SEE/ALB/UNHCR-00-1/N01,21,2000,single,,,,NA,10,Southeastern Europe 2000 - 2002,single,,,,NA,Primary; Primary,"United Nations High Commissioner for Refugees; Netherlands, Government of",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1041,9523810,2000,,in kind,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Cereal maize,,,2001-04-05T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2002-08-08T00:00:00Z,1,incoming,single,,,4537,"Japan, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,112,Japan,single,,,,,,,,,,6,Food Security,single,,,,NA,212,Sudan,single,,,,NA,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,656,"Emergency food assistance to populations affected by war, crop failure and floods",single,,,,SUD-00-1/N01,21,2000,single,,,,NA,,,,,,,,Primary; Primary,"World Food Programme; Japan, Government of",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1042,3189309,2000,,in kind,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Food aid,,,2001-04-05T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2002-08-08T00:00:00Z,1,incoming,single,,,3008,"Netherlands, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,157,Netherlands,single,,,,,,,,,,6,Food Security,single,,,,NA,212,Sudan,single,,,,NA,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,656,"Emergency food assistance to populations affected by war, crop failure and floods",single,,,,SUD-00-1/N01,21,2000,single,,,,NA,,,,,,,,Primary; Primary,"Netherlands, Government of; World Food Programme",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1043,8315609,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Multi-sector assistance,,,2001-04-05T00:00:00Z,Standard,,TRUE,,Traditional aid,,paid,2001-09-14T00:00:00Z,1,incoming,single,,,2930,"Norway, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,167,Norway,single,,,,,,,,,,26479,Multi-sector,single,,,,NA,,,,,,,,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,NA,67,Southeastern Europe 2000,single,,,,NA,1067,Multi-sector assistance,single,,,,SEE/REG/UNHCR-00,21,2000,single,,,,NA,10,Southeastern Europe 2000 - 2002,single,,,,NA,Primary; Primary,"Norway, Government of; United Nations High Commissioner for Refugees",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1044,1454544,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,217 MTs DSE and 400 MTs cereal maize,,,2001-04-05T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-09-17T00:00:00Z,1,incoming,single,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,217,Switzerland,single,,,,,,,,,,6,Food Security,single,,,,NA,212,Sudan,single,,,,NA,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,656,"Emergency food assistance to populations affected by war, crop failure and floods",single,,,,SUD-00-1/N01,21,2000,single,,,,NA,,,,,,,,Primary; Primary,"Switzerland, Government of; World Food Programme",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1045,559522,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Cereal maize,,,2001-04-05T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-09-17T00:00:00Z,1,incoming,single,,,2930,"Norway, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,167,Norway,single,,,,,,,,,,6,Food Security,single,,,,NA,212,Sudan,single,,,,NA,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,656,"Emergency food assistance to populations affected by war, crop failure and floods",single,,,,SUD-00-1/N01,21,2000,single,,,,NA,,,,,,,,Primary; Primary,"World Food Programme; Norway, Government of",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1049,41373444,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"59,000 MTs Cereal maize; 1,450 MTs lentils; 1,000 MTs vegetable oil and 2,000 MTs CSB",,,2001-04-05T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-09-17T00:00:00Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,6,Food Security,single,,,,NA,212,Sudan,single,,,,NA,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,656,"Emergency food assistance to populations affected by war, crop failure and floods",single,,,,SUD-00-1/N01,21,2000,single,,,,NA,,,,,,,,Primary; Primary,"United States of America, Government of; World Food Programme",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
10499,40551,2002,,financial,2002-09-04T00:00:00Z,2002-08-20T00:00:00Z,2002-08-20T00:00:00Z,Provision of special medication for the victims of the air show disaster at Lviv,,,2002-09-04T00:00:00Z,Standard,Humanitarian aid,TRUE,EUR,Traditional aid,,commitment,2002-09-04T00:00:00Z,1,incoming,single,41200,UA007101,3008,"Netherlands, Government of",single,Governments,National Governments,National and Sub-National State Actors,23,2002,single,,,,157,Netherlands,single,,,,,,,,,,7,Health,single,,,,,234,Ukraine,single,,,,,2470,The Netherlands Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,,,,,,,,Primary,"Netherlands, Government of",NA,2002-09-04T00:00:00.000Z
1050,198000,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Food aid,,,2001-04-05T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-09-17T00:00:00Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,6,Food Security,single,,,,NA,212,Sudan,single,,,,NA,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,656,"Emergency food assistance to populations affected by war, crop failure and floods",single,,,,SUD-00-1/N01,21,2000,single,,,,NA,,,,,,,,Primary; Primary,"United States of America, Government of; World Food Programme",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1052,5405405,2000,,financial,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Multi-sector assistance,,,2001-04-05T00:00:00Z,Standard,,TRUE,,Traditional aid,,paid,2001-09-14T00:00:00Z,1,incoming,single,,,2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,216,Sweden,single,,,,,,,,,,26479,Multi-sector,single,,,,NA,,,,,,,,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,NA,67,Southeastern Europe 2000,single,,,,NA,1067,Multi-sector assistance,single,,,,SEE/REG/UNHCR-00,21,2000,single,,,,NA,10,Southeastern Europe 2000 - 2002,single,,,,NA,Primary; Primary,"Sweden, Government of; United Nations High Commissioner for Refugees",Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
1053,5869652,2000,,in kind,2001-04-05T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"3,000 MTs Cereals and 2,114 MTs pulses",,,2001-04-05T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2002-08-08T00:00:00Z,1,incoming,single,,,2966,European Commission,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,21,2000,single,,,,,,,,,,,,,,,,6,Food Security,single,,,,NA,212,Sudan,single,,,,NA,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,NA,60,Sudan 2000,single,,,,NA,656,"Emergency food assistance to populations affected by war, crop failure and floods",single,,,,SUD-00-1/N01,21,2000,single,,,,NA,,,,,,,,Primary; Primary,European Commission; World Food Programme,Other; Other,2001-04-05T00:00:00.000Z; 2001-04-05T00:00:00.000Z
